OGs	saccharomyces_cerevisiae	schizosaccharomyces_pombe	A	B	C	D	E	F
100	856112	2542075	0.710337805384	-0.533024865476	0.641485699102	1.02134617134	-1.93584460642	0.0956997960667
10039	852491	2543465	0.225372871373	1.32372646481	-0.757983084594	-1.66204521269	0.925752172625	-0.054823211527
100530	850614,852639	2542634	-0.226415575168	0.0879421497911	-0.128240525459	-1.30132598785	-0.441078512806	2.00911845149
100558	851471	2539055	1.35875095308	0.674413361101	-0.423070536082	-0.438362538413	-1.73506860958	0.563337369894
1006	852612	2540419	-0.136715723171	1.81010587019	-1.02761872194	0.286376589377	0.286376589377	-1.21852460384
100630	854433	2539189	-0.876403047879	1.10511477625	-0.818379480841	-0.800946391193	-0.235411759094	1.62602590276
100661	854418	2543506	0.872889730336	1.11208056424	0.123872333706	-0.537321321156	0.323843368303	-1.89536467543
100734	851666	2542925	-0.942463038173	1.61944881773	-1.03296897594	-0.78612529274	0.295441139972	0.846667349147
100743	856924,851676	2542252	-0.738627913419	1.15614642064	-1.07172219781	-1.14231274247	1.05724208608	0.739274346978
10076	854700	2540845	0.679466138957	-0.11098114229	0.859745751118	0.187386277409	-2.12055818266	0.504941157464
100830	851212	2538913	-1.20770919506	0.0535873455782	-0.582260873002	-0.693968852384	1.83349690769	0.596854667183
10085	850605	2539648	0.488137627617	0.867612723068	0.307644832797	-1.40879762331	-1.33087756311	1.07628000293
100934	850543	2543280	-1.74039334187	0.68109217615	0.315776674861	-0.908763347759	0.497091353809	1.15519648481
10098	854446	2543549	0.974532046023	-0.799848715807	0.974532046023	1.03444017586	-1.1491616745	-1.03449387761
101043	855879	2541666	-1.08921085095	1.13200806976	-0.987800464409	-0.785019022635	1.33601235732	0.394009910917
101105	855243	2540506	0.651551764419	-0.430545829616	1.29105491869	0.0812685374925	-1.90285950983	0.30953011885
10117	856009	2539952	-1.82078808363	-0.190785827838	-0.0967540532153	0.28880240024	1.58066765974	0.238857904706
101298	852822	2542622	-0.99032296768	1.09042813518	-1.2793357991	-0.614994816148	1.21780394005	0.576421507707
10133	854078	2540268	0.549229458837	-0.684488032669	1.01677861701	1.25303412212	-0.650306385121	-1.48424778017
101331	855593	2541829	0.419692035909	-1.00878721034	0.248451655336	1.67061832635	-1.39611552096	0.0661407137071
1014	855083	2541600	0.766723297016	0.683980667566	-2.05048514968	0.179223666678	-0.346165778598	0.766723297016
101539	850892	2540407	1.10193541401	-0.568666259568	0.811545334917	0.086071056504	-1.89286076339	0.461975217532
101541	856530	2539676	-1.13209031169	0.150249336405	0.604706950873	-0.719147240633	1.81542850568	-0.719147240633
101552	852330	2540846	0.833874501952	-0.730322156719	0.851360594502	0.411277429463	-1.8963719078	0.530181538597
101565	851618	2539188	-0.216040482343	1.57468986515	-0.516881878634	-1.21052460029	1.09902349455	-0.730266398424
101614	856386,853861	2540466	0.474071705488	-1.22500005342	0.117187996803	1.41211536148	-1.38011995446	0.601744944111
101615	853925	2543068	-1.65082616147	0.34275730453	0.442366464673	-0.951255724702	1.35906005706	0.457898059905
101618	850824	2542839	0.736659641551	-1.547981651	-0.890752209313	1.39541451085	-0.216429619866	0.523089327778
101633	855663	2540699	0.930679062923	-0.82916014137	0.941164334777	1.08652072987	-1.30256998769	-0.826633998507
10201	853628	2539739	-0.180561984612	-1.3837515165	0.11935807266	1.6396381791	-0.913128944395	0.718446193748
102045	851591	2541725	-0.541512672327	1.12466345631	-1.17165450751	-1.17581583615	1.13727467153	0.627044888135
102073	854808,855288	2541350	-0.0153754936642	-1.17224245671	2.05142429925	-0.371605304704	0.0350116662956	-0.527212710462
1032	850643	2539278	0.485096992821	-1.15358689905	1.38217510212	0.832274772297	-1.3368207208	-0.209139247383
