GeneID	time0_rep1	time0_rep2	time1_rep1	time1_rep2	time2_rep1	time2_rep2	time3_rep1	time3_rep2	time4_rep1	time4_rep2	time5_rep1	time5_rep2
850585	1426.5679	1319.0111	1776.1671	1640.7751	1820.5668	1723.1488	1797.0646	1658.827	1395.7905	1487.0665	1675.3264	1716.155
850352	546.3839	540.74963	542.7185	534.50934	612.9904	649.3496	540.8275	499.2872	505.47095	593.8797	574.5374	590.57623
855182	4681.7153	4597.2266	3840.7822	3910.388	3807.4783	3846.4565	3493.272	3594.8027	3557.8657	3613.0945	3435.2983	3462.7305
854309	429.12512	424.88312	508.17914	472.7828	556.88574	535.69324	563.89465	538.225	524.1545	566.5289	588.87775	616.7521
850768	680.96796	648.97626	534.32635	516.47723	702.88104	734.0618	459.56287	419.79132	392.5384	421.6689	416.8406	451.513
855446	883.3908	862.4055	797.21216	797.0974	749.8832	751.9237	784.29175	787.8421	934.40906	877.6864	843.9815	841.616
852735	1894.6008	1939.1665	2021.6948	2055.4824	1795.6761	1804.0336	1900.1315	1917.1677	2011.3898	2051.7134	1959.8657	1932.0615
855361	2102.621	2067.5015	1999.4443	1828.7106	1968.4542	2020.5673	1737.2218	1565.3802	1510.6947	1626.2546	1619.0133	1656.1422
853567	1330.5021	1328.9233	1422.364	1300.7438	1694.0016	1682.6696	1111.8373	1068.1987	904.5615	1015.8907	1212.2126	1260.5317
856361	129.08015	92.18593	92.68165	86.42489	105.09551	100.30417	153.39973	140.56622	196.92569	196.94691	188.78497	187.38713
851615	7711.971	7816.753	6346.811	6578.4565	4729.3096	4718.4253	6817.822	7016.9766	7195.103	7093.0176	6500.5566	6584.733
855183	3427.9546	3299.1038	3788.954	3704.2126	3528.5356	3572.748	4472.3794	4474.3076	4576.754	4792.3643	4231.312	4172.861
850763	914.2493	897.4271	1105.4735	1114.301	884.5365	878.5716	1536.1069	1444.2354	1371.4648	1462.1224	1711.159	1885.1125
851380	4479.628	4447.4214	4732.2017	4901.209	6043.5166	5948.992	4517.0273	4525.573	3956.256	3979.5356	4648.1357	4505.8193
856814	1497.7295	1506.2983	1394.5604	1387.2767	1249.0391	1348.631	3066.993	3171.0442	2573.8005	2574.7285	2349.4514	2513.7925
852723	1164.2158	1325.5084	1007.1173	1034.2266	1075.0255	1020.43494	870.0128	808.19025	777.00073	863.94324	854.1883	858.2719
850550	551.3024	546.07916	660.36774	632.5453	642.1793	636.6109	642.9662	657.58185	613.4103	600.2622	735.78143	704.4638
853859	2432.923	2467.1353	2163.3408	2166.5752	2147.5151	2186.8262	2117.1255	2142.5747	2217.18	2355.1235	2242.217	2179.2043
853268	7052.54	6670.3623	8319.835	8150.741	7514.0083	7597.768	6921.78	7270.8486	7348.5894	6718.788	7020.8857	6673.4863
854407	13820.284	14182.578	12762.684	12493.614	12179.283	12258.896	10093.206	10264.282	11144.302	10843.394	9680.14	10410.491
855820	968.025	971.3051	1007.1543	906.38654	868.58856	836.06104	908.65674	845.7912	924.8564	913.78906	856.9294	845.0305
853539	2315.3694	2424.9663	2879.4634	2941.8965	2512.115	2541.7646	3497.4321	3412.1357	3470.0957	3278.6848	2984.878	3141.0544
851771	7126.4243	6925.398	7571.699	6822.973	6209.5444	6089.0464	8496.414	8036.131	7850.169	8063.507	7619.13	7793.73
852722	1164.5289	1162.4562	1395.7645	1394.2585	1162.0583	1164.6344	1671.7417	1658.767	1510.313	1477.464	1550.6609	1483.9385
850961	7244.3535	7886.292	6319.2397	6604.5566	6922.044	6997.3096	6879.6875	6729.5806	6587.4717	6394.278	6213.703	5872.635
854244	102.287315	104.2422	128.42203	98.67308	128.22804	141.2711	126.499886	156.8555	110.36558	127.893906	138.88393	125.37585
853376	621.1182	628.1659	873.0857	807.6371	599.94855	583.4771	1000.34393	1070.431	956.71576	1014.2102	1348.3622	1315.36
856324	1427.5953	1339.3667	1381.6705	1389.0752	1555.4679	1589.7092	1012.98834	1000.8125	839.2112	859.8486	751.5319	760.75745
856849	2004.5238	2139.1855	1808.972	1955.5679	1783.5338	1826.9666	1667.0261	1753.0182	1789.8998	1791.7374	1728.863	1653.4917
855575	2007.7725	2122.3137	1954.0895	2007.8088	2368.7253	2314.5369	1525.309	1591.5706	1751.5059	1816.0176	1439.514	1658.29
853387	726.3478	714.5244	748.7373	676.2175	818.4503	870.46594	682.7715	654.0051	562.47565	580.6589	596.2672	543.4415
852109	636.7478	635.94617	701.22565	706.6985	929.9632	919.8768	604.26086	627.48846	529.5876	559.1152	649.431	655.6194
853817	1315.3136	1320.8646	1257.0431	1273.6195	1248.8807	1239.2091	1124.9797	1113.0786	1063.097	1088.8289	1146.4188	1207.9012
850503	21.733799	28.295988	26.250322	23.292131	21.602	23.951836	27.44345	29.758287	25.149776	25.662735	32.169823	26.721222
856536	755.50476	769.0294	793.0053	806.2588	657.68726	614.9566	911.8508	906.4025	827.57294	882.8821	866.16986	865.9584
853679	9878.107	9268.444	10026.759	9799.319	10824.279	10681.861	6217.7046	6312.867	5033.4067	5250.9287	6251.709	6016.827
854846	252.56525	239.01613	188.28963	178.67676	157.10425	157.4496	185.31134	185.92595	200.4366	190.08727	181.4635	178.1053
854262	4657.0186	4823.516	5154.501	5263.7085	3639.7866	3760.092	5621.869	5806.115	5039.3003	5162.2046	5828.934	5758.46
852308	128.39447	134.07321	125.81435	100.926956	139.07161	146.88637	109.985115	104.43753	72.64478	82.88497	89.50822	90.90433
850784	562.3035	558.0899	661.52124	669.93085	876.40753	862.37427	580.4291	579.2711	483.869	469.29062	642.49115	651.93646
850962	7889.5415	7694.7803	6745.458	6203.188	7194.7188	7091.881	2866.4873	2784.0278	3706.4143	3858.5955	2956.2808	2953.1433
855449	1747.6632	1720.3287	1837.5836	1810.4062	1537.599	1509.4713	1691.1993	1637.5603	1565.9148	1714.3966	1427.3115	1643.1106
852397	4210.272	4159.6655	4248.7886	4206.1104	4053.8396	4051.509	3993.4578	4024.6216	4880.532	5166.016	4199.605	4139.357
851614	1516.3608	1383.1636	1675.6891	1697.1758	2006.9426	2048.9827	1124.5764	1076.5167	981.4082	1089.8105	1243.2759	1184.8868
855644	947.32794	965.8143	904.7729	874.20294	1035.2695	1099.6199	683.3004	726.24384	654.54675	658.635	771.7331	740.5628
853056	4510.9316	4487.29	5539.9116	5291.0522	4745.5923	4595.7446	5032.8643	4998.0244	4683.3228	4887.6494	5197.4404	5149.769
853824	431.24612	436.00632	625.8306	649.5602	665.70135	646.9001	522.87366	518.33923	484.58386	478.1907	547.28894	529.21625
856386	6644.256	7853.703	6303.675	7143.1147	5939.372	6099.688	4473.992	5278.7896	5096.208	4485.356	4502.2583	4149.875
856261	2045.8878	1978.3987	2047.2863	2109.2166	1860.7443	1866.3772	1958.1731	1938.2948	1691.7784	1794.9639	1806.8591	1750.7177
853288	13739.45	13585.055	14877.978	15696.513	16945.033	16943.482	16343.659	17060.973	17908.176	17139.773	17964.623	17459.799
856588	220.70137	209.4073	309.9595	251.02002	324.94693	328.73465	286.21875	268.99896	214.66888	237.16084	276.67267	285.87393
855117	5202.31	5457.884	5382.7764	5356.496	5192.6743	5280.688	5206.519	5395.965	5285.6357	5644.5776	5429.766	5476.372
854953	4688.4663	4501.9365	5185.5728	5266.832	5447.2812	5845.3228	4164.008	4041.7493	3679.6965	3604.1365	3508.4631	3488.2551
850435	876.62946	885.2529	1177.7438	1233.4476	947.0895	902.54553	1205.534	1201.0952	1342.6982	1227.8453	1886.5387	1752.1675
852202	8889.148	8555.478	9119.565	8743.51	8608.611	8309.669	9601.878	9403.185	8104.104	8732.493	8691.102	8724.336
856836	2364.1677	2610.981	2477.1458	2452.13	1970.2628	1881.8246	2367.3625	2324.387	2290.9175	2368.3413	2498.1865	2340.3376
852747	1145.7172	1155.5106	1375.9138	1352.1777	1154.8672	1123.1991	1839.7667	1779.6226	1827.1302	1854.1255	1682.4257	1669.247
852628	1169.738	1242.2909	898.93	853.75824	508.0151	511.49173	673.437	704.743	552.27515	584.9912	404.17203	369.11456
853700	17307.115	17215.162	16644.885	16682.355	15581.106	16171.007	15281.197	15117.086	15257.025	15318.083	14879.567	15195.949
852492	747.9701	705.65594	913.42706	912.458	799.122	798.5468	1138.9541	1162.729	1080.5338	1201.0735	1079.8539	1075.1024
850317	11953.24	11608.748	11062.776	10668.81	14011.346	13903.847	9325.01	9213.241	10177.094	10583.139	11154.329	11115.463
853160	980.3839	877.9393	1431.5061	1294.4376	929.7122	903.50366	2420.8245	2124.298	1831.0464	1899.0037	2445.6094	2520.4011
852539	806.41797	768.93335	757.6831	700.8603	711.40686	737.7168	841.60077	805.954	789.98596	854.5427	819.4082	797.60004
856610	18118.84	17903.309	18978.207	19317.262	19642.584	19810.846	18867.205	19592.445	18215.95	18318.525	18787.914	18907.986
853900	1361.0399	1411.2736	1460.8081	1371.3904	1472.5013	1450.2517	1457.9459	1281.9901	1366.2178	1256.1168	1198.3744	1391.903
855174	17799.273	17417.125	15560.97	16371.021	15337.4375	15322.554	15593.474	15897.783	15763.899	15068.781	14030.306	14972.805
852447	1925.951	1888.6097	1588.0789	1529.1293	1524.8973	1501.2087	1501.6956	1399.7635	1567.184	1705.4408	1354.0773	1434.9614
852203	397.04242	364.49414	378.7229	338.1671	383.2204	375.45218	443.7156	431.79758	567.17194	562.80005	520.7048	560.314
854462	5654.022	6396.9253	5747.991	5921.867	6319.5776	6545.2773	3539.219	3770.5234	3566.8416	3564.529	3806.3855	3749.818
850917	2630.1746	2604.2715	2834.3254	2702.82	2881.7449	2812.8826	2427.5867	2293.3088	2199.694	2217.418	2385.237	2341.1355
854928	482.49582	451.9356	540.6911	517.12805	646.7372	634.0156	596.55756	608.9226	574.35114	587.8193	716.57227	681.8755
851268	305.8757	322.3493	386.0165	464.6017	422.57288	407.02588	632.4651	526.96375	778.59625	554.60565	416.09848	393.32306
852870	2409.9153	2362.9358	2325.8528	2175.365	2300.2524	2377.5234	2047.4718	2111.3428	1860.377	2063.5627	2158.1316	2381.0337
851208	845.19775	849.35986	1042.5608	999.1569	831.918	730.0444	1197.296	1140.6987	1037.0592	1059.2404	1317.5885	1370.4778
854258	570.64233	520.0772	779.9009	682.53845	707.424	721.54114	988.69385	824.185	654.912	721.515	958.7324	1063.2512
851979	8645.882	9143.88	7373.243	7363.0264	6699.9697	6827.647	6848.6846	7000.2065	7377.351	7845.2295	7063.35	7265.7607
852366	2315.2864	2506.6072	2358.6863	2516.46	2314.2036	2340.8008	2135.5317	2182.4229	2027.9263	2067.539	2243.954	2268.6812
855039	2656.576	2755.1167	2796.6812	3169.8438	3448.372	3450.9775	2519.9468	2684.2556	2863.6006	2773.076	2974.1003	2884.181
852586	6372.217	6592.323	6772.33	6768.43	7273.345	7278.1885	6018.887	6303.795	6012.4966	6288.3755	6624.553	6344.7593
850807	637.18365	568.19354	662.9517	586.15027	760.01886	788.72205	626.2139	547.1903	483.54745	490.87704	602.48083	634.33527
855119	68.45021	71.99801	106.161934	82.18691	86.471596	88.10514	91.89609	88.86308	75.17434	98.724754	103.44065	107.47866
852003	3742.8083	3638.61	4334.7456	4100.87	4662.9736	4646.221	6874.3687	6413.1733	7145.179	7338.6865	6896.7935	7277.668
854785	9442.022	9688.249	7851.3667	7960.5703	6505.586	6570.7695	6859.5356	7446.4526	7413.348	7842.267	6550.76	6662.4536
854065	3405.3901	3481.8572	3741.966	3881.5078	3168.4475	3117.4607	3983.549	4064.9077	3978.8223	4076.8147	3895.5032	3792.3376
852218	983.3879	1042.0726	1067.6223	958.3522	1013.1159	978.1808	1081.9144	992.3292	997.4499	1082.3241	1108.701	1096.1229
856767	9348.855	10522.945	8316.845	9478.109	9146.174	9015.124	6324.6963	6926.7656	6304.9253	6014.3315	6337.6836	5402.473
850669	57.662548	65.185036	69.21317	58.780468	53.273834	56.1501	80.20702	84.0233	84.03845	94.62304	84.83767	77.99648
853453	8103.223	8233.759	6560.494	6540.217	6248.0015	5996.0737	5303.3535	5189.496	5746.2427	5589.2803	5141.069	4848.226
850604	2145.6624	2034.0671	1982.8196	1857.6343	2133.419	2105.8418	2074.5842	1859.6409	1741.6368	1844.1108	1832.5321	1992.2609
853789	4298.3145	4396.572	4283.95	4114.7695	4190.168	4153.533	3162.6091	3204.6592	3271.4387	3488.8774	3352.0637	3551.594
855406	1088.6929	1220.9258	1392.6287	1361.3093	1311.0131	1410.5873	1579.813	1592.6007	1384.4331	1366.8081	1325.722	1355.4429
852337	13566.954	14481.766	14788.293	15477.143	16041.46	15725.91	13849.667	14421.427	13459.951	12626.969	14057.562	13870.855
850712	2121.9312	1904.2048	2152.3909	2028.1467	2190.2136	2194.4746	2052.819	1965.8353	1992.8339	2064.3787	2046.3279	2226.1348
853244	718.1985	661.85443	646.95807	581.09814	611.74475	636.3584	634.07214	590.863	660.4868	714.03595	624.82904	709.5023
855090	449.5994	420.6762	422.3676	390.72714	465.94153	465.74026	498.38046	509.59915	483.36465	524.6458	459.0173	481.1082
852742	23169.686	22501.14	22357.441	22676.754	22471.998	22275.525	21678.754	22227.48	21793.363	21643.264	21478.746	21389.275
851929	2951.44	3030.2324	2623.9336	2688.1726	2359.1104	2437.13	2488.3167	2496.0742	2524.4424	2579.0857	2388.8455	2333.1028
856788	114.696724	116.49399	142.04608	142.60965	138.45236	126.52499	128.68585	114.33404	110.10187	122.38652	123.62168	122.83219
851607	3800.433	3969.0254	4848.402	4712.997	4573.2153	4663.556	5550.3877	5583.0474	4542.2983	4795.7246	5173.086	5305.645
851145	1373.6876	1293.4133	1420.4703	1347.0532	1277.0853	1224.9535	1613.806	1515.187	1597.9979	1671.7433	1558.2688	1483.5918
851217	5577.018	5545.1973	6418.1416	6118.6987	5995.536	6248.788	7025.9424	7532.562	7233.653	7542.0503	7215.202	7371.781
851240	3731.7808	3633.1765	3448.9312	3281.3406	2247.0635	2178.8916	3757.1814	3598.037	3357.3171	3720.7822	3631.8706	3940.6252
854255	2285.318	2277.7627	2474.3809	2479.689	2171.0625	2277.0242	2443.8958	2403.8071	2713.8333	2593.6086	2486.7473	2458.6257
850414	486.02463	470.88953	626.3599	593.33484	571.0629	540.0588	816.009	776.8607	704.8697	762.40173	904.34973	937.9969
852238	1190.0798	1092.2651	1487.2806	1412.6201	802.6966	792.0643	2287.6208	2293.5583	2350.5518	2353.0908	2560.956	2707.5413
854520	2095.7864	2031.3969	2486.9739	2364.9785	2021.8433	2043.4241	3275.2659	3153.9165	3161.816	3038.5898	3443.9714	3233.5134
851685	779.19867	828.85486	756.91974	713.26556	670.14813	673.9455	570.1185	578.6251	603.4788	553.74786	551.2425	495.09946
856437	2595.4744	2391.3389	2870.5647	2810.5525	3063.6252	3134.6174	3031.9785	2961.2852	2876.0452	2885.0117	2848.3345	2926.4783
854475	1548.5698	1533.484	1469.4572	1459.4421	1627.3678	1638.0634	1185.4198	1261.7128	1245.9637	1261.9402	1292.9718	1281.1603
852824	709.02985	621.7224	743.44745	693.90765	799.6259	758.31055	727.2769	729.63684	667.41675	708.49414	860.8245	854.8956
854433	8732.027	8406.378	9150.632	8890.59	7888.27	7752.048	12495.198	12544.319	12957.523	12998.627	13307.046	12718.202
856504	4958.794	4839.777	4932.4473	4951.658	6438.6177	6445.695	5210.175	5099.4263	6251.6016	6392.443	5907.72	6030.3843
856418	2921.7988	2948.4155	2463.498	2305.3914	2218.4185	2177.8726	3007.9587	2896.9302	2755.7158	2734.9644	2341.178	2433.493
850756	1530.9196	1503.8052	1352.2512	1253.0455	1150.1383	1095.394	1312.1226	1302.899	1322.3153	1413.3572	1261.9619	1269.5468
855789	3346.7646	3059.494	4266.252	3984.6965	2554.1914	2578.6702	5088.239	4632.108	4559.498	4784.952	5613.7734	5620.3467
852205	95.84504	88.163895	90.2475	87.52995	91.115585	87.116646	96.05568	79.75806	72.33045	95.10279	94.475075	110.26858
853126	258.52493	246.41466	311.23956	252.38358	278.57114	254.65552	374.63544	353.07352	316.73718	362.35535	333.8559	340.1998
851414	947.58276	887.99634	1064.4377	966.527	1319.2482	1211.5579	912.49023	899.65814	751.4907	808.3938	959.45685	961.5481
852476	3071.404	3140.093	3473.029	3506.884	4648.304	4734.3276	3354.5967	3365.7258	3167.6196	3173.6128	3814.267	3717.9658
854096	1833.4551	1883.2815	2063.19	2089.8706	3662.587	3635.7935	2422.1753	2547.6726	2196.5286	2128.088	3002.3901	2847.312
851742	431.18402	409.83347	512.6618	451.41525	562.96185	543.03125	580.7325	582.7219	569.75977	589.2171	679.89044	694.93243
850454	683.9282	658.9316	681.33594	622.4168	675.57355	682.75977	612.7034	579.94934	580.8893	604.2505	618.41943	594.7032
850441	1226.7399	1208.509	1174.8008	1137.9297	1203.9508	1296.3734	1135.1068	1154.015	1149.1653	1129.5239	1124.696	1048.318
851899	5376.5684	5128.2197	4234.1255	4344.8154	3689.043	3702.0762	4231.2354	4086.3591	4294.1353	4520.9272	3777.8555	4019.5508
851798	7489.712	7489.841	8044.6577	7624.334	7989.8374	7749.394	9650.92	9651.601	10097.924	9913.895	10767.939	10432.247
851949	1312.8085	1152.7084	1421.3931	1316.3564	1660.6196	1544.5065	1396.646	1251.4691	1086.9701	1186.4451	1439.0481	1336.3582
851789	2181.0881	2298.1013	2180.774	2213.353	2097.862	2101.26	2208.2612	2022.0227	2186.749	2272.7666	2082.9622	2363.2783
852129	1744.2399	1814.3539	1911.0033	1975.5537	2681.697	2693.4976	1373.2186	1422.1592	1326.0571	1356.5162	1570.6852	1496.2477
854941	2167.7854	1965.6947	2297.523	2390.4338	2104.591	2072.3438	2324.0513	2237.379	2144.658	2187.9275	2381.119	2466.0696
854373	5306.596	5325.344	6507.9316	6594.6875	6667.246	6671.5713	6545.976	6981.0728	6654.3003	6728.477	6621.332	6813.779
851307	6528.103	6837.101	5458.7637	5457.192	4868.6826	5051.835	5113.9346	5295.242	5172.065	5107.959	4507.689	4783.483
850522	2593.1414	2435.724	2783.9773	2771.5796	3448.1846	3451.537	3280.399	3229.6672	2752.493	2700.388	3360.2224	3503.8586
853392	2840.606	2888.7544	3190.3909	3251.3647	3059.6047	3163.9182	3532.4749	3596.4248	3712.821	3484.302	3710.683	3629.125
851933	2025.9564	2014.8312	2051.823	1882.469	2068.9158	2053.4868	1904.1377	1823.0261	1798.5546	1849.8937	1887.8282	1911.0726
855892	208.4187	179.63423	260.03662	230.06528	274.52536	267.84955	270.05667	241.75887	205.87645	237.38734	267.11795	283.5941
851456	2005.5334	1989.7166	2297.1067	2209.2534	1963.5007	1931.8182	2769.0854	2785.0261	2631.877	2609.2434	2727.2002	2807.2683
855556	512.3578	425.4802	584.09674	557.7284	556.89606	534.75916	647.3077	637.9866	613.2219	653.6993	693.82025	681.22546
852478	18.423946	21.042212	19.087433	23.192167	25.42325	18.793964	14.670847	19.203543	14.986789	18.34553	17.095356	20.297607
855807	23.33912	24.284283	15.90861	19.428787	23.88728	20.540493	21.860107	20.337471	20.4564	27.86446	23.452806	20.702291
856552	6851.52	6794.4287	5747.69	5863.8594	5099.0522	5294.293	4306.0527	4458.718	4804.546	4851.982	4374.2383	4624.278
854053	784.3482	812.9164	963.15924	869.8403	849.95667	794.64844	844.529	802.9715	836.7231	919.2813	731.38513	771.06696
855465	1858.8704	1913.3102	2228.4204	2113.6626	2105.6128	2032.1273	2123.65	2122.7346	2178.2258	2236.0522	2230.0276	2241.8557
854867	1309.7391	1348.9218	1277.1534	1366.1682	1278.166	1156.2183	1311.437	1361.9463	1167.3193	1200.6617	1326.4379	1274.7205
854369	4491.7383	4436.788	4718.007	4522.721	4606.175	4685.5166	4203.7603	3809.5376	3955.4033	3930.0044	3861.025	4104.493
856862	4493.1094	4547.369	4356.5615	4362.9937	4473.51	4510.8496	3919.6213	3677.0515	4066.482	3906.9436	3742.2695	3703.4146
856803	4477.855	4478.1797	5288.6763	5214.584	5875.5923	6056.8105	5901.554	5937.6675	5708.005	5877.2793	5983.1416	5746.758
853527	9200.808	9010.741	9558.279	9356.437	10269.08	10550.429	11606.667	11908.365	11968.96	12397.747	13118.005	12900.743
854896	2726.4187	2690.7363	2710.9556	2777.3225	2931.172	2809.699	2891.9795	2922.9539	2983.5405	2995.8062	2949.6375	3057.6797
853581	2673.0679	2445.5173	3056.1345	2789.0862	3495.4116	3728.021	3064.4524	3014.0781	2986.706	3049.927	3189.1226	3068.365
855041	871.2824	815.9214	965.05096	891.5522	967.38043	944.2639	1032.7579	1069.527	906.8599	1011.4226	1139.3452	1092.5599
851209	973.3521	884.1224	994.20575	999.8218	968.5117	960.11316	1161.829	1153.7867	1040.3306	1036.8352	1181.3304	1163.8378
855854	3074.1733	3161.3577	2989.0713	3175.841	2986.706	3253.353	444.73892	458.91818	737.71643	736.4434	642.6535	586.59314
855874	6097.6	6206.4185	5691.486	5765.499	5421.7563	5581.6367	4732.9644	4622.0293	4217.019	4272.6323	4684.1626	4554.652
853385	2317.7454	2411.3923	2581.8716	2329.9155	2225.5754	2214.7866	2049.572	1932.583	1736.2844	1812.5259	1849.494	2145.5847
853506	244.8321	249.49342	258.3109	284.68298	186.26741	241.85445	129.15453	150.94612	106.840355	116.65987	99.48801	98.38057
852423	5504.6265	5611.14	5083.8345	4812.7544	6967.5176	7242.64	4007.7766	3946.8687	4418.3022	4534.6196	4632.6025	4677.1724
856934	261.0306	245.16739	239.43808	230.27634	181.88193	170.8194	279.9583	251.37277	295.94543	309.94278	277.12622	256.1723
855392	2819.167	2788.4385	2356.2268	2477.147	2038.245	2134.3418	2709.494	2828.1099	2877.4978	2867.4702	2718.0398	2794.3164
855732	9229.511	8861.825	10315.389	9788.401	11216.529	11064.7705	8631.103	8820.309	9215.8955	9311.75	8351.331	8197.818
855444	341.0579	292.4458	151.3514	146.44305	143.11348	146.76483	334.27054	310.76932	694.1323	734.04816	404.47742	413.87292
854482	3735.947	3551.594	3134.5068	3268.258	3117.8562	3273.4392	2996.0718	2930.8044	3024.6775	3130.447	2920.587	2990.7935
853783	3491.6467	3410.971	3039.1897	2919.537	2707.1526	2677.695	2985.5784	3071.0232	3303.3223	3399.449	3054.8174	3092.1504
853525	911.8504	867.32416	872.08167	824.0958	862.96454	814.90814	882.152	869.4492	943.4655	933.3168	937.57526	904.48
854416	317.5019	326.14795	292.6933	221.4812	198.29831	198.02731	321.76404	322.29135	239.15384	243.93504	237.75484	257.04962
851192	1391.9773	1305.8323	1458.2338	1381.5955	1836.2295	1848.1637	1457.1849	1444.8071	1658.767	1561.5543	1854.0265	1826.7697
851824	4382.4307	4359.23	4697.5024	4642.04	4699.788	4820.306	4774.5454	5302.7817	4505.334	4811.809	4987.069	5162.298
856430	673.7643	606.0037	639.8264	534.45123	455.98737	460.5812	580.5758	569.64734	551.9374	592.2254	518.73114	555.3149
851433	11241.588	10987.588	10792.799	11060.192	12838.688	12727.362	11392.708	11717.484	12540.013	12349.013	13386.535	13050.225
851713	3965.314	4146.5835	4297.921	4509.964	4389.533	4618.5396	5088.239	5488.7065	5702.765	5589.68	5681.6646	5729.105
853109	1262.1893	1233.8024	1464.0187	1454.6953	1614.6927	1591.1973	1866.3789	1814.027	1544.2972	1768.0837	1932.6005	1740.0862
853351	1900.5084	2034.396	1992.8699	2157.2756	2022.3505	2030.1902	1925.0844	2295.3733	2672.349	2366.6797	2447.853	2035.2382
850977	1656.2314	1644.2644	1911.6212	1911.0708	1624.6154	1645.6245	2459.5989	2557.9148	2116.3997	2224.573	2342.1047	2350.6348
854038	1399.5126	1340.7405	1531.4979	1502.9937	1984.103	1966.471	1020.85736	940.9899	815.0403	913.46014	1022.34705	1115.5057
852726	2260.122	2475.8538	1969.5171	2033.0413	1929.0383	1913.686	1912.7227	2032.893	1939.6188	1951.1027	1787.3896	1908.5272
856362	1031.2532	967.4676	1060.2328	992.5081	1129.0775	1168.9391	969.90784	1007.6255	902.4806	947.2764	1034.0037	1098.0585
856472	1920.8636	1912.036	1757.7886	1814.6135	1866.3104	1893.0682	1895.5902	1933.2798	1973.3486	1959.0538	2053.855	2028.73
853977	205.04077	194.81082	172.55891	167.48933	217.84843	208.44107	172.7795	177.36966	151.55035	173.23718	180.45721	187.29602
851139	4748.9243	4822.8994	5441.305	5421.3633	5042.8384	4818.7437	6629.192	6416.881	5753.898	5925.3926	6217.485	5963.898
851635	10407.682	10470.801	9061.308	8939.834	9315.605	9676.116	6135.352	6325.378	5994.6675	5991.6494	5846.995	6193.3633
853146	8791.621	8704.092	8539.647	8894.745	9170.41	8951.897	10838.699	10923.3125	12274.783	11870.268	12205.608	11049.817
855359	4567.545	4495.788	4171.3647	4012.0444	4652.9966	4702.496	4651.4883	4331.2417	4578.4126	4823.3413	4302.654	4424.3574
852858	4803.419	4626.9424	4904.7393	4826.1113	5913.357	5870.0923	6330.4956	6298.2305	5685.247	5918.2427	7276.6196	7296.55
852331	955.7509	858.827	953.0386	906.97327	980.84216	979.04407	1361.5294	1424.9518	1359.5455	1354.3458	1517.6969	1573.0327
850348	4568.695	4676.5034	5637.159	5691.084	6776.84	7035.316	5160.8115	5168.53	4115.1426	4634.609	5564.39	5646.295
852890	2031.8337	2042.3925	2451.6892	2310.8328	2579.3638	2557.6855	2253.9895	2261.2205	2075.5164	2057.6653	2259.593	2272.0708
850471	53.934628	60.153408	59.673054	67.14054	79.51935	72.16592	102.10263	104.75279	93.23621	94.95661	96.48094	106.27184
851836	631.91943	658.14905	658.3863	673.9699	561.1111	541.74274	623.5147	631.6351	656.3514	702.6535	711.9193	698.4179
855691	3307.6096	3258.6287	3944.7463	3900.9756	4464.9814	4578.247	4551.2217	4563.0254	5572.807	5560.9897	4946.2256	5207.085
855875	3823.204	3791.759	4419.1787	4132.064	4346.85	4126.3384	5504.4375	5568.1963	4995.1465	5203.4316	5747.383	6036.029
854527	1038.068	1048.5444	1101.8984	1089.6146	916.2259	927.807	1164.2985	1207.4233	1255.8228	1213.5226	1262.8931	1357.1509
850536	9.1149435	11.870907	10.54036	10.934104	11.122636	10.457791	10.941583	11.694073	10.203668	13.417375	9.762516	10.801504
852709	3974.9575	4005.255	4082.242	3884.5813	4018.393	4170.156	3731.642	3684.9292	3630.953	3796.941	3578.7942	3881.7817
850875	4847.0103	4553.6704	3985.5554	4000.2847	5452.775	5468.398	3295.0098	3136.5344	4351.55	4528.4185	4387.323	4459.8403
850482	13316.377	13306.043	12755.772	12595.193	12867.126	12451.186	11390.861	10843.394	11050.829	11667.172	10879.751	10958.936
856671	2965.3943	2833.8145	3493.2788	3279.8076	3284.531	3358.047	2887.767	2714.4236	3118.9773	3021.5205	3102.9683	3164.7754
854167	1504.5898	1634.6458	1426.1836	1509.0632	1210.4474	1161.809	1434.0831	1424.8744	1355.7596	1440.2136	1552.5875	1420.1642
855600	2753.6797	2581.3152	2889.1182	2668.7937	2787.9878	2745.2708	4063.0398	3985.5554	3977.1035	4269.329	4559.1675	4762.7896
855364	2039.3456	2057.4072	2438.2712	2415.647	2171.7292	2213.6716	2990.0405	2959.1565	3419.762	3591.8318	3022.2842	3062.0276
852556	3537.434	3347.368	2925.7974	2750.8594	2446.0947	2505.3467	2380.9055	2265.705	2183.446	2185.2156	2006.4746	2194.908
853320	2265.4165	2233.9592	3041.1033	3082.1492	2062.4473	2156.0334	3711.0864	3708.9495	3495.6047	3398.1655	3980.5376	4193.334
852145	1193.1669	1244.0361	1006.0671	1135.3525	965.137	959.6298	845.1067	831.4992	954.6004	849.8343	784.43274	889.38837
854469	1041.6792	1042.1482	1426.9277	1406.5829	712.1244	785.42163	2220.6938	2196.5286	2161.0437	2196.2124	2228.8604	2353.598
853659	94.27459	93.49742	64.53029	57.28916	58.309494	51.844772	92.63159	103.76873	110.220795	106.66931	120.580765	111.084946
851329	2550.5159	2583.034	2855.467	2907.4255	3538.1323	3644.8997	2254.7205	2348.5642	2103.7935	1944.6195	2403.9802	2372.2656
